project_id,project_name,project_type_name,dept_name,dept_sub_name,purchase_method_name,purchase_method_group_name,announce_date,project_money,price_build,sum_price_agree,budget_year,transaction_date,province,district,subdistrict,project_status,project_location,geom,winner_tin,winner,contract_no,contract_date,contract_finish_date,price_agree,status
61017327031,ประกวดราคาจ้างพัฒนาระบบบริหารจัดการการใช้งานระบบสารสนเทศสนับสนุนการเชื่อมโยง ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,กองพัฒนาระบบงานคอมพิวเตอร์ สำนักยุทธศาสตร์และประเมินผล,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,27 ก.พ. 61,"49,989,300","49,989,300","49,785,000",2561,19 ก.ค. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0125548005447,บริษัท ไพร์ม โซลูชั่น แอนด์ เซอร์วิส จำกัด,22-10-61,19 ก.ค. 61,16 มี.ค. 62,"49,785,000",ระหว่างดำเนินการ
61017326920,ประกวดราคาจ้างปรับปรุงระบบเครือข่ายและโปรแกรมประยุกต์ตามโครงการระบบรักษาความปลอดภัยระบบสารสนเทศของกรุงเทพมหานคร ระยะที่ 2 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,กองพัฒนาระบบงานคอมพิวเตอร์ สำนักยุทธศาสตร์และประเมินผล,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,2 มี.ค. 61,"49,000,000","49,000,000","48,480,000",2561,18 ก.ค. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105542069010,บริษัท เอเอ็มอาร์ เอเซีย จำกัด,22-9-61,18 ก.ค. 61,15 ธ.ค. 61,"48,480,000",ระหว่างดำเนินการ
61017023024,ประกวดราคาจ้างก่อสร้างปรับปรุงอุโมงค์ทางลอดแยกท่าพระ พื้นที่เขตบางกอกใหญ่ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,5 เม.ย. 61,"56,300,000","56,120,000","48,431,500",2561,27 ส.ค. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.8561743208624, 'lon': 100.545389056206}",POINT(100.54538905620575 13.856174320862436),0105543019369,บริษัท ซีวิล สเตทส์ จำกัด,สนย. ๔๓/๒๕๖๑,27 ส.ค. 61,23 ก.พ. 62,"48,431,500",ระหว่างดำเนินการ
61017438484,ประกวดราคาจ้างก่อสร้างก่อสร้างศูนย์บริการสาธารณสุข 27 จันทร์ ฉิมไพบูลย์ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานเขตธนบุรี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,5 มี.ค. 61,"52,500,000","52,132,000","48,338,000",2561,31 พ.ค. 61,กรุงเทพมหานคร,ธนบุรี,บางยี่เรือ,ระหว่างดำเนินการ,"{'lat': 13.7226882519407, 'lon': 100.486267154914}",POINT(100.486267154914 13.7226882519407),0105538024562,บริษัท สยามไพศาลกิจ (1995) จำกัด,สธร.25/2561,31 พ.ค. 61,22 พ.ย. 62,"48,338,000",ระหว่างดำเนินการ
61067114665,ประกวดราคาซื้อรถงับผักตบชวา ความยาวแขนไม่น้อยกว่า 15 เมตร ประกอบด้วยรถบรรทุก 10 ล้อ (ดีเซล) ขนาด 6 สูบ 4 จังหวะ ขนาดไม่น้อยกว่า 240 แรงม้า 5 คัน ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),ซื้อ,กรุงเทพมหานคร,กองระบบคลอง สำนักการระบายน้ำ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,13 ก.ค. 61,"47,300,000","47,300,000","47,050,000",2561,25 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105556142911,บริษัท เจริญกิจพาณิชย์ประเสริฐ์ จำกัด,สนน.85/2561,25 ก.ย. 61,23 มี.ค. 62,"47,050,000",ระหว่างดำเนินการ
61027013504,ประกวดราคาจ้างก่อสร้างปรับปรุงผิวจราจรถนนคลองเก้า ช่วงจากถนนไมตรีจิตถึงถนนคู้-คลองสิบ พื้นที่เขตหนองจอก ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,4 มิ.ย. 61,"47,590,000","43,310,000","42,999,200",2561,10 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.9174784809117, 'lon': 100.793761610985}",POINT(100.7937616109848 13.917478480911713),0105544071828,บริษัท วิวัฒน์พล เอ็นจิเนียริ่ง จำกัด,สนย.๔๕/๒๕๖๑,10 ก.ย. 61,7 ก.พ. 62,"42,999,200",ระหว่างดำเนินการ
60117103351,ประกวดราคาซื้อระบบคอมพิวเตอร์สำหรับปรับปรุงและทดแทนระบบทะเบียนราษฎรและบัตรประจำตัวประชาชน จำนวน ๗ สำนักงานเขต (สำนักงานเขตบางซื่อ ดอนแมือง สายไหม บางกะปิ คลองสามวา ประเวศ และบางแค) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),ซื้อ,กรุงเทพมหานคร,กองควบคุมระบบคอมพิวเตอร์ สำนักยุทธศาสตร์และประเมินผล,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ก.พ. 61,"42,391,500","42,363,460","42,339,660",2561,30 พ.ค. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105511002797,บริษัท คอนโทรล ดาต้า (ประเทศไทย) จำกัด,5/2561,30 พ.ค. 61,27 ก.ย. 61,"42,339,660",ระหว่างดำเนินการ
61057042189,จ้างที่ปรึกษางานจ้างที่ปรึกษาประจำเพื่อสำรวจ ออกแบบ ศึกษา รายละเอียดเบื้องต้น ประเมินราคาความเหมาะสมและดำเนินการด้านสาธารณูปโภค โดยวิธีคัดเลือก,จ้างที่ปรึกษา,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,จ้างที่ปรึกษาโดยวิธีคัดเลือก,งานจ้างที่ปรึกษา,-,"42,347,000","42,347,000","42,150,000",2561,3 ก.ค. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0125537005076,บริษัท นูแมพ จำกัด,สนย.24/2561,3 ก.ค. 61,3 ก.ค. 62,"42,150,000",ระหว่างดำเนินการ
61027389050,ประกวดราคาจ้างก่อสร้างปรับปรุงเพิ่มประสิทธิภาพระบบระบายน้ำสถานีสูบน้ำคลองเสือน้อย ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานระบบควบคุมน้ำ สำนักการระบายน้ำ  กรุงเทพมหานคร,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,17 เม.ย. 61,"45,000,000","45,000,000","40,994,000",2561,28 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.818124454857, 'lon': 100.608764327546}",POINT(100.60876432754601 13.818124454857),0665534000087,บริษัท เพชรพล จำกัด,สนน.92/2561,28 ก.ย. 61,-,"40,994,000",ระหว่างดำเนินการ
61027389050,ประกวดราคาจ้างก่อสร้างปรับปรุงเพิ่มประสิทธิภาพระบบระบายน้ำสถานีสูบน้ำคลองเสือน้อย ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานระบบควบคุมน้ำ สำนักการระบายน้ำ  กรุงเทพมหานคร,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,17 เม.ย. 61,"45,000,000","45,000,000","40,994,000",2561,28 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.818124454857, 'lon': 100.608764327546}",POINT(100.60876432754601 13.818124454857),0665534000087,บริษัท เพชรพล จำกัด,สนน.92/2561,28 ก.ย. 61,-,"40,994,000",ระหว่างดำเนินการ
60097143503,เรือไฟเบอร์กลาสเก็บขยะมูลฝอย ขนาด 2 x 8 เมตร พร้อมเครื่องยนต์ติดท้ายเรือขนาดไม่น้อยกว่า 40 แรงม้า ชนิด 4 จังหวะ 45 ลำ,ซื้อ,กรุงเทพมหานคร,กองระบบคลอง สำนักการระบายน้ำ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,7 มิ.ย. 61,"40,500,000","38,250,000","40,342,500",2561,27 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0205534000293,บริษัท ซีท โบ๊ต จำกัด,สนน.89/2561,27 ก.ย. 61,24 ก.ค. 62,"40,342,500",ระหว่างดำเนินการ
61037362477,ประกวดราคาจ้างก่อสร้างอาคารผู้ป่วยนอก (OPD) โรงพยาบาลบางนา ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักการแพทย์ กรุงเทพมหานคร,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,28 มี.ค. 61,"39,300,000","39,300,000","38,400,000",2561,10 พ.ค. 61,กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,ป้อมปราบ,ระหว่างดำเนินการ,"{'lat': 13.6676880505189, 'lon': 100.618685394203}",POINT(100.61868539420301 13.6676880505189),0115534003871,บริษัท เจ.บราเธอร์ คอนสตรัคชั่น จำกัด,สนพ.1/2561,10 พ.ค. 61,5 ม.ค. 62,"38,400,000",ระหว่างดำเนินการ
61017012001,ประกวดราคาจ้างก่อสร้างงานก่อสร้างเขื่อน ค.ส.ล.คลองรางอ้อรางแก้ว ช่วงจากถนนพหลโยธินถึงซอยพหลโยธิน 65 แยก 2 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานพัฒนาระบบระบายน้ำ สำนักการระบายน้ำ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 ม.ค. 61,"44,580,000","44,580,000","37,850,500",2561,26 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.8678832824577, 'lon': 100.605898745626}",POINT(100.605898745626 13.8678832824577),0103536007111,ห้างหุ้นส่วนจำกัด โชควิโรจน์ก่อสร้าง,สนน.87/2561,26 ก.ย. 61,-,"37,850,500",ระหว่างดำเนินการ
61017012001,ประกวดราคาจ้างก่อสร้างงานก่อสร้างเขื่อน ค.ส.ล.คลองรางอ้อรางแก้ว ช่วงจากถนนพหลโยธินถึงซอยพหลโยธิน 65 แยก 2 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานพัฒนาระบบระบายน้ำ สำนักการระบายน้ำ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 ม.ค. 61,"44,580,000","44,580,000","37,850,500",2561,26 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.8678832824577, 'lon': 100.605898745626}",POINT(100.605898745626 13.8678832824577),0103536007111,ห้างหุ้นส่วนจำกัด โชควิโรจน์ก่อสร้าง,สนน.87/2561,26 ก.ย. 61,-,"37,850,500",ระหว่างดำเนินการ
61067025690,ประกวดราคาจ้างก่อสร้างแนวป้องกันน้ำท่วมริมคลองพระโขนงทดแทนเขื่อนเดิมที่ชำรุดบริเวณคอนโดวอเตอร์ฟอร์ด พาร์ค ซอยภูมิจิตร ถนนพระรามที่ 4 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานพัฒนาระบบระบายน้ำ สำนักการระบายน้ำ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,19 มิ.ย. 61,"45,000,000","45,000,000","37,320,000",2561,17 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.6908221382558, 'lon': 100.598649486416}",POINT(100.59864948641601 13.6908221382558),0105540085581,บริษัท ตรีสกุล จำกัด,สนน.74/2561,17 ก.ย. 61,-,"37,320,000",ระหว่างดำเนินการ
61067025690,ประกวดราคาจ้างก่อสร้างแนวป้องกันน้ำท่วมริมคลองพระโขนงทดแทนเขื่อนเดิมที่ชำรุดบริเวณคอนโดวอเตอร์ฟอร์ด พาร์ค ซอยภูมิจิตร ถนนพระรามที่ 4 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานพัฒนาระบบระบายน้ำ สำนักการระบายน้ำ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,19 มิ.ย. 61,"45,000,000","45,000,000","37,320,000",2561,17 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.6908221382558, 'lon': 100.598649486416}",POINT(100.59864948641601 13.6908221382558),0105540085581,บริษัท ตรีสกุล จำกัด,สนน.74/2561,17 ก.ย. 61,-,"37,320,000",ระหว่างดำเนินการ
61057499000,ประกวดราคาจ้างค่าใช้จ่ายในการส่งเสริมการท่องเที่ยวกรุงเทพมหานครสู่เมืองท่องเที่ยวระดับโลก ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,กองการท่องเที่ยว สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,12 มิ.ย. 61,"36,000,000","36,000,000","34,343,888",2561,27 ส.ค. 61,กรุงเทพมหานคร,พระนคร,พระบรมมหาราชวัง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105541045567,บริษัท ไนซ์ไฟน์เวิร์ค จำกัด,22-13-61,27 ส.ค. 61,22 ก.พ. 62,"34,343,888",ระหว่างดำเนินการ
60107084793,เช่าเช่าจอ LED FULL COLOR DISPLAY OUTDOOR P10 และโทรทัศน์ LED ในงานพระราชพิธีถวายพระเพลิงพระบรมศพพระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช วันที่ 25-27 ตุลาคม 2560 โดยวิธีเฉพาะเจาะจง,เช่า,กรุงเทพมหานคร,สำนักงานประชาสัมพันธ์  สำนักปลัดกรุงเทพมหานคร,เฉพาะเจาะจง,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,-,"16,597,840","16,597,840","33,195,680",2561,18 ต.ค. 60,กรุงเทพมหานคร,พระนคร,เสาชิงช้า,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0735554000286,บริษัท ไอซ์ คัลเลอร์พริ้นท์ จำกัด,32-1-61,18 ต.ค. 60,27 ต.ค. 60,"16,597,840",ระหว่างดำเนินการ
60107005175,ประกวดราคาจ้างจ้างเหมาจัดทำอาหารหลัก อาหารเสริม นักเรียนศูนย์ฝึกกีฬาเยาวชน(โรงเรียนกีฬากรุงเทพมหานคร) 3 แห่ง ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,กองการกีฬา  สำนักวัฒนธรรม  กีฬา  และการท่องเที่ยว,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,19 ต.ค. 60,"34,863,000","34,714,800","32,944,345",2561,30 พ.ย. 60,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0125535006156,บริษัท สิทธิกร คอนซัลแต้นท์ จำกัด,กกฬ. ๒๒-๑๙-๖๑,30 พ.ย. 60,30 ก.ย. 61,"32,944,345",ระหว่างดำเนินการ
61097698296,"ซื้อน้ำมันดีเซลหมุนเร็ว  จำนวน  ๑,๐๖๒,๐๐๐ ลิตร  สถานีจ่ายน้ำมันกรุงเทพมหานครบางแค โดยวิธีเฉพาะเจาะจง",ซื้อ,กรุงเทพมหานคร,กองทะเบียนทรัพย์สินและพัสดุ,เฉพาะเจาะจง,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,-,"31,860,000","31,743,180","31,567,525",2561,28 ก.ย. 61,กรุงเทพมหานคร,พระนคร,เสาชิงช้า,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0107544000108,บริษัท ปตท. จำกัด(มหาชน),11-1700-61,28 ก.ย. 61,27 ธ.ค. 61,"31,567,525",ระหว่างดำเนินการ
61067061237,เช่าค่าเช่าที่ดินศูนย์กีฬาเฉลิมพระเกียรติ โดยวิธีเฉพาะเจาะจง,เช่า,กรุงเทพมหานคร,กองการกีฬา  สำนักวัฒนธรรม  กีฬา  และการท่องเที่ยว,เฉพาะเจาะจง,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,-,"30,720,480","30,720,480","30,720,480",2561,25 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0994000015402,สำนักงานทรัพย์สินพระมหากษัตริย์,กกฬ.32-1-61,25 ก.ย. 61,5 ก.ย. 61,"30,720,480",ระหว่างดำเนินการ
60117121314,ประกวดราคาซื้อระบบคอมพิวเตอร์สำหรับปรับปรุงและทดแทนระบบทะเบียนราษฎรและบัตรประจำตัวประชาชนของศูนย์บริการกรุงเทพมหานคร จำนวน ๔ สำนักงานเขต (สำนักงานเขตพระโขนง สาทร หนองแขม และวังทองหลาง) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),ซื้อ,กรุงเทพมหานคร,กองควบคุมระบบคอมพิวเตอร์ สำนักยุทธศาสตร์และประเมินผล,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ก.พ. 61,"30,338,600","30,256,600","30,243,000",2561,30 พ.ค. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105511002797,บริษัท คอนโทรล ดาต้า (ประเทศไทย) จำกัด,4/2561,30 พ.ค. 61,27 ก.ย. 61,"30,243,000",ระหว่างดำเนินการ
61057052546,ประกวดราคาจ้างก่อสร้างปรับปรุงซอยร่มเกล้า 1 จากคลองสองถึงคลองหนึ่ง ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานเขตลาดกระบัง,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,5 มิ.ย. 61,"49,984,000","48,674,000","29,724,890",2561,27 ส.ค. 61,กรุงเทพมหานคร,ลาดกระบัง,ลาดกระบัง,ระหว่างดำเนินการ,"{'lat': 13.7309588755454, 'lon': 100.727033615112}",POINT(100.72703361511229 13.730958875545365),0103536007111,ห้างหุ้นส่วนจำกัด โชควิโรจน์ก่อสร้าง,17/2561,27 ส.ค. 61,-,"29,724,890",ระหว่างดำเนินการ
61077024140,ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างอาคารเรียน 5 ชั้น โรงเรียนมีนบุรี สำนักงานเขตมีนบุรี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,กลุ่มงานโยธา สำนักงานเลขานุการ สำนักการศึกษา,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,19 ก.ค. 61,"34,480,000","34,480,000","29,699,100",2561,27 ก.ย. 61,กรุงเทพมหานคร,คลองสาน,สมเด็จเจ้าพระยา,ระหว่างดำเนินการ,"{'lat': 13.805097282377, 'lon': 100.726490428719}",POINT(100.726490428719 13.805097282377),0105544048532,บริษัท ปุณณภัทร (ที เอ็น พี)จำกัด,11/2561,27 ก.ย. 61,20 ม.ค. 63,"29,699,100",ระหว่างดำเนินการ
60097274091,เช่าค่าเช่าอาคารสถาที่ โดยวิธีเฉพาะเจาะจง,เช่า,กรุงเทพมหานคร,สำนักงานเขตปทุมวัน,เฉพาะเจาะจง,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,-,"14,760,000","14,760,000","29,520,000",2561,30 ต.ค. 60,กรุงเทพมหานคร,ปทุมวัน,วังใหม่,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105560012750,ปทุมวันออฟฟิส,3/2560,30 ต.ค. 60,10 ต.ค. 61,"14,760,000",ระหว่างดำเนินการ
61027269796,ประกวดราคาจ้างก่อสร้างปรับปรุงผิวจราจร คันหินและทางเท้าถนนสุขุมวิท ช่วงจากปากซอยสุขุมวิท 1 ถึงซอยสุขุมวิท 81 พื้นที่เขตวัฒนา ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,10 เม.ย. 61,"34,964,000","29,556,000","29,300,000",2561,23 ก.ค. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.7460653918779, 'lon': 100.550951957703}",POINT(100.55095195770264 13.746065391877934),0105544071828,บริษัท วิวัฒน์พล เอ็นจิเนียริ่ง จำกัด,สนย.๓๔/๒๕๖๑,23 ก.ค. 61,-,"29,300,000",ระหว่างดำเนินการ
61027272115,ประกวดราคาจ้างก่อสร้างงานจัดซ่อมผิวจราจร ค.ส.ล. และยางยาแนวรอยต่อแผง ค.ส.ล. ในพื้นที่ความรับผิดชอบศูนย์ก่อสร้างและบูรณะถนน 3 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,10 เม.ย. 61,"30,444,000","29,319,000","28,739,250",2561,2 ส.ค. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.6817243728089, 'lon': 100.665053129196}",POINT(100.66505312919617 13.681724372808857),0105548112413,บริษัท เค.จิรกิตต์ จำกัด,สนย.๓๗/๒๕๖๑,2 ส.ค. 61,-,"28,739,250",ระหว่างดำเนินการ
61077491466,ประกวดราคาจ้างก่อสร้างจัดซ่อมผิวจราจร ค.ส.ล. คันหินและทางเท้า ในพื้นที่รับผิดชอบของศูนย์ก่อสร้างและบูรณะถนน 6 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ส.ค. 61,"28,927,000","28,927,000","28,723,170",2561,28 ก.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.8205363090583, 'lon': 100.556387901306}","POLYGON((100.55753946304321 13.819369466874644,100.55374145507812 13.820744675078503,100.55788278579712 13.821494785221773,100.55753946304321 13.819369466874644))",0105548009442,บริษัท ก.ส. 54. จำกัด,สนย.๖๒/๒๕๖๑,28 ก.ย. 61,-,"28,723,170",ระหว่างดำเนินการ
60117029780,ประกวดราคาซื้อระบบเครือข่ายสื่อสารข้อมูลและระบบสนับสนุนการปฏิบัติงานของสภากรุงเทพมหานคร ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),ซื้อ,กรุงเทพมหานคร,กองควบคุมระบบคอมพิวเตอร์ สำนักยุทธศาสตร์และประเมินผล,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ธ.ค. 60,"28,697,200","28,697,200","28,194,999",2561,5 เม.ย. 61,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105542069010,บริษัท เอเอ็มอาร์ เอเซีย จำกัด,3/2561,5 เม.ย. 61,2 ก.ย. 61,"28,194,999",ระหว่างดำเนินการ
